payment_id,policy_id,payment_date,amount,payment_method
1366,319,2023-09-24,4940.61,Especes
1367,319,2023-10-24,4940.61,Virement
1368,319,2023-11-24,4940.61,Virement
1369,319,2023-12-24,4940.61,Virement
1370,319,2024-01-23,4940.61,Carte
1371,319,2024-02-23,4940.61,Carte
1372,319,2024-03-24,4940.61,Especes
1373,319,2024-04-24,4940.61,Especes
1374,319,2024-05-24,4940.61,Cheque
1375,320,2023-07-19,990.34,Especes
1376,320,2023-08-18,990.34,Especes
1377,320,2023-09-17,990.34,Cheque
1378,320,2023-10-18,990.34,Especes
1379,320,2023-11-17,990.34,Especes
1380,320,2023-12-18,990.34,Cheque
1381,320,2024-01-17,990.34,Carte
1382,320,2024-02-16,990.34,Especes
1383,320,2024-03-18,990.34,Especes
1384,320,2024-04-17,990.34,Especes
1385,320,2024-05-18,990.34,Cheque
1386,320,2024-06-17,990.34,Carte
1387,321,2024-03-21,11518.28,Carte
1388,321,2024-06-20,11518.28,Virement
1389,321,2024-09-19,11518.28,Cheque
1390,321,2024-12-19,11518.28,Virement
1391,322,2022-02-11,19304.26,Especes
1392,322,2022-08-12,19304.26,Cheque
1393,323,2023-04-12,28521.62,Virement
1394,324,2026-02-01,2597.86,Especes
1395,324,2026-03-03,2597.86,Virement
1396,324,2026-04-02,2597.86,Carte
1397,324,2026-05-03,2597.86,Virement
1398,324,2026-06-02,2597.86,Cheque
1399,324,2026-07-03,2597.86,Carte
1400,324,2026-08-02,2597.86,Especes
1401,324,2026-09-01,2597.86,Cheque
1402,325,2026-02-26,32784.8,Especes
1403,325,2026-08-27,32784.8,Especes
1404,326,2022-05-15,6789.59,Cheque
1405,326,2022-08-14,6789.59,Cheque
1406,326,2022-11-13,6789.59,Especes
1407,326,2023-02-12,6789.59,Especes
1408,327,2022-12-22,27191.56,Carte
1409,327,2023-03-22,27191.56,Especes
1410,328,2024-07-23,56311.4,Cheque
1411,329,2024-10-31,4843.72,Especes
1412,329,2024-11-30,4843.72,Especes
1413,329,2024-12-30,4843.72,Carte
1414,329,2025-01-30,4843.72,Carte
1415,329,2025-03-01,4843.72,Cheque
1416,329,2025-04-01,4843.72,Virement
1417,329,2025-05-01,4843.72,Cheque
1418,329,2025-05-31,4843.72,Virement
1419,329,2025-07-01,4843.72,Especes
1420,329,2025-07-31,4843.72,Virement
1421,329,2025-08-31,4843.72,Especes
1422,329,2025-09-30,4843.72,Cheque
1423,330,2024-09-28,6403.4,Carte
1424,330,2025-03-29,6403.4,Especes
1425,330,2025-09-28,6403.4,Carte
1426,330,2026-03-29,6403.4,Cheque
1427,331,2023-12-07,39317.88,Virement
1428,332,2023-08-07,8098.86,Carte
1429,332,2023-09-21,8098.86,Carte
1430,332,2023-11-05,8098.86,Cheque
1431,332,2023-12-20,8098.86,Especes
1432,333,2023-03-30,14078.03,Cheque
1433,334,2026-05-18,3850.1,Carte
1434,335,2023-04-04,42375.47,Especes
1435,336,2024-05-17,19902.76,Especes
1436,336,2024-11-15,19902.76,Especes
1437,337,2025-10-18,19425.44,Carte
1438,338,2025-02-23,7695.51,Virement
1439,338,2025-08-24,7695.51,Virement
1440,338,2026-02-23,7695.51,Cheque
1441,338,2026-08-24,7695.51,Carte
1442,339,2022-05-11,19825.42,Virement
1443,339,2022-08-10,19825.42,Carte
1444,339,2022-11-09,19825.42,Cheque
1445,339,2023-02-08,19825.42,Especes
1446,340,2025-09-05,21663.28,Cheque
1447,340,2026-09-05,21663.28,Cheque
1448,341,2022-04-27,1575.89,Carte
1449,341,2022-06-26,1575.89,Especes
1450,341,2022-08-26,1575.89,Especes
1451,341,2022-10-26,1575.89,Especes
1452,341,2022-12-26,1575.89,Virement
1453,341,2023-02-25,1575.89,Cheque
1454,341,2023-04-27,1575.89,Especes
1455,341,2023-06-26,1575.89,Virement
1456,341,2023-08-26,1575.89,Virement
1457,341,2023-10-26,1575.89,Especes
1458,341,2023-12-26,1575.89,Virement
1459,341,2024-02-25,1575.89,Cheque
1460,342,2025-09-04,29943.06,Especes
1461,342,2026-03-05,29943.06,Especes
1462,343,2026-02-17,54981.42,Especes
1463,344,2026-01-27,1481.89,Virement
1464,344,2026-03-28,1481.89,Cheque
1465,344,2026-05-28,1481.89,Cheque
1466,344,2026-07-28,1481.89,Carte
1467,345,2024-11-04,19794.83,Cheque
1468,345,2025-05-05,19794.83,Especes
1469,346,2023-08-25,5177.77,Cheque
1470,346,2023-10-09,5177.77,Especes
1471,346,2023-11-23,5177.77,Cheque
1472,346,2024-01-07,5177.77,Cheque
1473,347,2025-10-24,2139.14,Cheque
1474,347,2025-11-23,2139.14,Cheque
1475,347,2025-12-23,2139.14,Carte
1476,347,2026-01-23,2139.14,Carte
1477,347,2026-02-22,2139.14,Cheque
1478,347,2026-03-25,2139.14,Carte
1479,347,2026-04-24,2139.14,Virement
1480,347,2026-05-24,2139.14,Especes
1481,347,2026-06-24,2139.14,Virement
1482,347,2026-07-24,2139.14,Especes
1483,347,2026-08-24,2139.14,Virement
1484,348,2024-05-11,5752.22,Carte
1485,348,2024-08-10,5752.22,Cheque
1486,348,2024-11-09,5752.22,Virement
1487,348,2025-02-08,5752.22,Cheque
1488,349,2022-04-20,55014.48,Cheque
1489,350,2024-10-21,2618.54,Carte
1490,350,2024-11-05,2618.54,Carte
1491,350,2024-11-20,2618.54,Carte
1492,350,2024-12-05,2618.54,Especes
1493,350,2024-12-20,2618.54,Carte
1494,350,2025-01-04,2618.54,Especes
1495,350,2025-01-19,2618.54,Carte
1496,350,2025-02-03,2618.54,Especes
1497,350,2025-02-18,2618.54,Cheque
1498,350,2025-03-05,2618.54,Especes
1499,350,2025-03-20,2618.54,Carte
1500,350,2025-04-04,2618.54,Carte
1501,351,2022-11-05,59655.65,Virement
1502,352,2023-10-10,6434.81,Cheque
1503,352,2024-10-09,6434.81,Virement
1504,353,2023-10-04,4783.19,Virement
1505,353,2024-10-03,4783.19,Especes
1506,354,2025-03-26,5304.65,Carte
1507,354,2025-05-10,5304.65,Cheque
1508,354,2025-06-24,5304.65,Virement
1509,354,2025-08-08,5304.65,Carte
1510,355,2025-07-21,44203.61,Carte
1511,356,2024-12-29,23939.83,Carte
1512,356,2025-03-29,23939.83,Carte
1513,357,2022-02-06,4055.67,Virement
1514,357,2023-02-06,4055.67,Carte
1515,358,2023-10-02,1132.9,Carte
1516,358,2023-10-17,1132.9,Cheque
1517,358,2023-11-01,1132.9,Cheque
1518,358,2023-11-16,1132.9,Carte
1519,358,2023-12-01,1132.9,Carte
1520,358,2023-12-16,1132.9,Especes
1521,358,2023-12-31,1132.9,Cheque
1522,358,2024-01-15,1132.9,Cheque
1523,358,2024-01-30,1132.9,Virement
1524,358,2024-02-14,1132.9,Virement
1525,358,2024-02-29,1132.9,Especes
1526,358,2024-03-15,1132.9,Cheque
1527,359,2026-08-15,28419.1,Cheque
1528,360,2024-06-07,22420.76,Carte
1529,360,2025-06-07,22420.76,Virement
1530,361,2026-03-17,7885.46,Virement
1531,361,2026-06-15,7885.46,Virement
1532,362,2023-04-13,23861.3,Cheque
1533,362,2023-07-12,23861.3,Cheque
1534,363,2022-09-10,6799.99,Especes
1535,363,2022-12-10,6799.99,Carte
1536,363,2023-03-11,6799.99,Cheque
1537,363,2023-06-10,6799.99,Especes
1538,364,2026-04-29,7952.43,Cheque
1539,365,2025-08-31,1430.88,Carte
1540,365,2025-09-15,1430.88,Cheque
1541,365,2025-09-30,1430.88,Cheque
1542,365,2025-10-15,1430.88,Cheque
1543,365,2025-10-30,1430.88,Virement
1544,365,2025-11-14,1430.88,Carte
1545,365,2025-11-29,1430.88,Especes
1546,365,2025-12-14,1430.88,Cheque
1547,365,2025-12-29,1430.88,Carte
1548,365,2026-01-13,1430.88,Cheque
1549,365,2026-01-28,1430.88,Carte
1550,365,2026-02-12,1430.88,Especes
1551,366,2025-01-25,36347.84,Cheque
1552,367,2023-09-09,44774.91,Especes
1553,368,2024-05-07,10906.4,Cheque
1554,368,2024-08-05,10906.4,Cheque
1555,369,2024-10-16,10601.27,Carte
1556,369,2024-11-30,10601.27,Virement
1557,369,2025-01-14,10601.27,Especes
1558,369,2025-02-28,10601.27,Virement
1559,370,2024-01-04,4765.85,Cheque
1560,370,2024-07-04,4765.85,Carte
1561,370,2025-01-03,4765.85,Virement
1562,370,2025-07-04,4765.85,Virement
1563,371,2025-11-10,4231.57,Especes
1564,371,2026-02-09,4231.57,Cheque
1565,371,2026-05-11,4231.57,Virement
1566,371,2026-08-10,4231.57,Especes
1567,372,2025-03-21,9308.67,Cheque
1568,372,2025-09-19,9308.67,Carte
1569,372,2026-03-21,9308.67,Cheque
1570,373,2026-01-21,1629.84,Cheque
1571,373,2026-03-22,1629.84,Virement
1572,373,2026-05-22,1629.84,Especes
1573,373,2026-07-22,1629.84,Virement
1574,374,2023-06-25,2938.2,Especes
1575,374,2023-09-24,2938.2,Cheque
1576,374,2023-12-24,2938.2,Carte
1577,374,2024-03-24,2938.2,Carte
1578,375,2024-01-08,20944.75,Virement
1579,376,2022-01-20,22425.49,Carte
1580,376,2022-04-20,22425.49,Carte
1581,377,2026-02-10,1920.15,Cheque
1582,377,2026-02-25,1920.15,Especes
1583,377,2026-03-12,1920.15,Virement
1584,377,2026-03-27,1920.15,Virement
1585,377,2026-04-11,1920.15,Carte
1586,377,2026-04-26,1920.15,Virement
1587,377,2026-05-11,1920.15,Cheque
1588,377,2026-05-26,1920.15,Cheque
1589,377,2026-06-10,1920.15,Carte
1590,377,2026-06-25,1920.15,Carte
1591,377,2026-07-10,1920.15,Especes
1592,377,2026-07-25,1920.15,Carte
1593,378,2024-07-23,70142.5,Carte
1594,379,2022-08-20,2233.05,Especes
1595,379,2022-09-04,2233.05,Carte
1596,379,2022-09-19,2233.05,Virement
1597,379,2022-10-04,2233.05,Especes
1598,379,2022-10-19,2233.05,Carte
1599,379,2022-11-03,2233.05,Cheque
1600,379,2022-11-18,2233.05,Cheque
1601,379,2022-12-03,2233.05,Virement
1602,379,2022-12-18,2233.05,Virement
1603,379,2023-01-02,2233.05,Virement
1604,379,2023-01-17,2233.05,Especes
1605,379,2023-02-01,2233.05,Cheque
1606,380,2024-05-02,3060.03,Especes
1607,380,2024-07-01,3060.03,Virement
1608,380,2024-08-31,3060.03,Virement
1609,380,2024-10-31,3060.03,Virement
1610,380,2024-12-31,3060.03,Cheque
1611,380,2025-03-02,3060.03,Virement
1612,380,2025-05-02,3060.03,Carte
1613,380,2025-07-01,3060.03,Carte
1614,380,2025-08-31,3060.03,Carte
1615,380,2025-10-31,3060.03,Virement
1616,380,2025-12-31,3060.03,Carte
1617,380,2026-03-02,3060.03,Virement
1618,381,2026-05-15,56681.51,Especes
1619,382,2024-09-16,920.78,Carte
1620,382,2024-10-16,920.78,Especes
1621,382,2024-11-15,920.78,Virement
1622,382,2024-12-16,920.78,Cheque
1623,382,2025-01-15,920.78,Virement
1624,382,2025-02-15,920.78,Virement
1625,382,2025-03-17,920.78,Cheque
1626,382,2025-04-16,920.78,Especes
1627,382,2025-05-17,920.78,Especes
1628,382,2025-06-16,920.78,Virement
1629,382,2025-07-17,920.78,Carte
1630,382,2025-08-16,920.78,Cheque
1631,383,2025-09-03,869.38,Cheque
1632,383,2025-10-03,869.38,Carte
1633,383,2025-11-02,869.38,Carte
1634,383,2025-12-03,869.38,Virement
1635,383,2026-01-02,869.38,Especes
1636,383,2026-02-02,869.38,Carte
1637,383,2026-03-04,869.38,Carte
1638,383,2026-04-03,869.38,Cheque
1639,383,2026-05-04,869.38,Virement
1640,383,2026-06-03,869.38,Carte
1641,383,2026-07-04,869.38,Especes
1642,383,2026-08-03,869.38,Carte
1643,384,2025-10-03,11007.84,Especes
1644,384,2026-04-03,11007.84,Especes
1645,385,2025-09-17,2909.55,Especes
1646,385,2025-11-16,2909.55,Carte
1647,385,2026-01-16,2909.55,Virement
1648,385,2026-03-18,2909.55,Especes
1649,385,2026-05-18,2909.55,Carte
1650,385,2026-07-18,2909.55,Virement
1651,386,2022-11-01,18380.93,Cheque
1652,386,2023-05-02,18380.93,Carte
1653,386,2023-11-01,18380.93,Carte
1654,386,2024-05-01,18380.93,Cheque
1655,387,2024-11-01,7750.13,Carte
1656,387,2025-01-31,7750.13,Carte
1657,387,2025-05-02,7750.13,Especes
1658,387,2025-08-01,7750.13,Cheque
1659,388,2023-10-19,9963.42,Virement
1660,388,2023-12-03,9963.42,Especes
1661,388,2024-01-17,9963.42,Carte
1662,388,2024-03-02,9963.42,Virement
1663,389,2024-04-05,12364.92,Especes
1664,389,2024-07-04,12364.92,Carte
1665,390,2024-10-17,14611.39,Cheque
1666,390,2025-04-17,14611.39,Carte
1667,391,2022-07-30,33555.23,Especes
1668,392,2024-11-07,17239.79,Cheque
1669,393,2026-08-18,38580.6,Cheque
1670,394,2026-01-07,20898.83,Especes
1671,395,2022-01-05,17588.75,Carte
1672,396,2025-12-08,11602.23,Cheque
1673,397,2022-08-08,28325.56,Especes
1674,397,2023-02-06,28325.56,Cheque
1675,398,2024-07-25,2279.44,Especes
1676,398,2024-08-09,2279.44,Virement
1677,398,2024-08-24,2279.44,Carte
1678,398,2024-09-08,2279.44,Carte
1679,398,2024-09-23,2279.44,Carte
1680,398,2024-10-08,2279.44,Virement
1681,398,2024-10-23,2279.44,Cheque
1682,398,2024-11-07,2279.44,Carte
1683,398,2024-11-22,2279.44,Cheque
1684,398,2024-12-07,2279.44,Carte
1685,398,2024-12-22,2279.44,Cheque
1686,398,2025-01-06,2279.44,Cheque
1687,399,2026-05-01,17791.22,Cheque
1688,400,2022-01-09,5347.74,Virement
1689,400,2022-03-10,5347.74,Carte
1690,400,2022-05-10,5347.74,Cheque
1691,400,2022-07-10,5347.74,Carte
1692,400,2022-09-09,5347.74,Especes
1693,400,2022-11-09,5347.74,Especes
1694,400,2023-01-09,5347.74,Virement
1695,400,2023-03-10,5347.74,Especes
1696,400,2023-05-10,5347.74,Cheque
1697,400,2023-07-10,5347.74,Carte
1698,400,2023-09-09,5347.74,Virement
1699,400,2023-11-09,5347.74,Virement
1700,401,2024-11-07,61509.06,Carte
1701,402,2024-03-04,21012.28,Cheque
1702,402,2025-03-04,21012.28,Carte
1703,403,2025-06-01,65742.48,Virement
1704,404,2024-07-16,14836.3,Carte
1705,405,2025-12-07,40124.76,Virement
1706,406,2023-02-16,2071.04,Virement
1707,406,2023-03-03,2071.04,Especes
1708,406,2023-03-18,2071.04,Carte
1709,406,2023-04-02,2071.04,Especes
1710,406,2023-04-17,2071.04,Especes
1711,406,2023-05-02,2071.04,Virement
1712,406,2023-05-17,2071.04,Especes
1713,406,2023-06-01,2071.04,Virement
1714,406,2023-06-16,2071.04,Cheque
1715,406,2023-07-01,2071.04,Cheque
1716,406,2023-07-16,2071.04,Carte
1717,406,2023-07-31,2071.04,Carte
1718,407,2025-12-25,34329.85,Especes
1719,408,2025-12-25,18313.56,Cheque
1720,408,2026-03-25,18313.56,Especes
1721,409,2025-10-12,36815.98,Cheque
1722,410,2024-12-06,4034.31,Especes
1723,410,2025-01-20,4034.31,Especes
1724,410,2025-03-06,4034.31,Virement
1725,410,2025-04-20,4034.31,Especes
1726,411,2023-07-01,8638.84,Carte
1727,411,2023-08-15,8638.84,Carte
1728,411,2023-09-29,8638.84,Especes
1729,411,2023-11-13,8638.84,Cheque
1730,412,2023-02-22,927.56,Especes
1731,412,2023-04-23,927.56,Carte
1732,412,2023-06-23,927.56,Virement
1733,412,2023-08-23,927.56,Virement
1734,412,2023-10-23,927.56,Virement
1735,412,2023-12-23,927.56,Especes
1736,412,2024-02-22,927.56,Virement
1737,412,2024-04-22,927.56,Carte
1738,412,2024-06-22,927.56,Especes
1739,412,2024-08-22,927.56,Virement
1740,412,2024-10-22,927.56,Carte
1741,412,2024-12-22,927.56,Virement
1742,413,2026-03-01,1929.52,Cheque
1743,413,2026-04-30,1929.52,Carte
1744,413,2026-06-30,1929.52,Carte
1745,413,2026-08-30,1929.52,Cheque
1746,414,2025-11-20,11644.3,Especes
1747,415,2025-02-04,2613.45,Cheque
1748,415,2025-03-21,2613.45,Especes
1749,415,2025-05-05,2613.45,Carte
1750,415,2025-06-19,2613.45,Carte
1751,416,2026-08-27,18672.29,Cheque
1752,417,2026-05-09,2836.32,Carte
1753,417,2026-07-08,2836.32,Cheque
1754,418,2023-01-18,4006.55,Cheque
1755,418,2023-02-02,4006.55,Carte
1756,418,2023-02-17,4006.55,Virement
1757,418,2023-03-04,4006.55,Virement
1758,418,2023-03-19,4006.55,Cheque
1759,418,2023-04-03,4006.55,Virement
1760,418,2023-04-18,4006.55,Cheque
1761,418,2023-05-03,4006.55,Carte
1762,418,2023-05-18,4006.55,Especes
1763,418,2023-06-02,4006.55,Carte
1764,418,2023-06-17,4006.55,Especes
1765,418,2023-07-02,4006.55,Carte
1766,419,2025-02-13,3638.08,Especes
1767,419,2025-05-15,3638.08,Virement
1768,419,2025-08-14,3638.08,Carte
1769,419,2025-11-13,3638.08,Especes
1770,420,2024-08-13,3567.69,Cheque
1771,420,2024-10-12,3567.69,Carte
1772,420,2024-12-12,3567.69,Carte
1773,420,2025-02-11,3567.69,Cheque
1774,420,2025-04-13,3567.69,Especes
1775,420,2025-06-13,3567.69,Cheque
1776,420,2025-08-13,3567.69,Cheque
1777,420,2025-10-12,3567.69,Especes
1778,420,2025-12-12,3567.69,Virement
1779,420,2026-02-11,3567.69,Cheque
1780,420,2026-04-13,3567.69,Cheque
1781,420,2026-06-13,3567.69,Virement
1782,421,2026-05-04,21351.19,Carte
1783,422,2022-05-30,5281.27,Especes
1784,422,2022-11-28,5281.27,Carte
1785,422,2023-05-30,5281.27,Virement
1786,422,2023-11-28,5281.27,Especes
1787,423,2026-05-30,5542.92,Cheque
1788,424,2023-03-30,33216.71,Especes
1789,425,2025-02-23,5132.06,Especes
1790,425,2025-08-24,5132.06,Especes
1791,425,2026-02-23,5132.06,Carte
1792,425,2026-08-24,5132.06,Carte
1793,426,2022-03-23,7978.2,Especes
1794,426,2022-09-21,7978.2,Especes
1795,426,2023-03-23,7978.2,Virement
1796,426,2023-09-21,7978.2,Cheque
1797,427,2023-06-10,5286.55,Carte
1798,427,2023-08-09,5286.55,Cheque
1799,427,2023-10-09,5286.55,Carte
1800,427,2023-12-09,5286.55,Cheque
1801,427,2024-02-08,5286.55,Carte
1802,427,2024-04-09,5286.55,Especes
1803,427,2024-06-09,5286.55,Cheque
1804,427,2024-08-08,5286.55,Virement
1805,427,2024-10-08,5286.55,Cheque
1806,427,2024-12-08,5286.55,Carte
1807,427,2025-02-07,5286.55,Carte
1808,427,2025-04-09,5286.55,Especes
1809,428,2024-11-19,6398.62,Carte
1810,428,2025-05-20,6398.62,Cheque
1811,428,2025-11-19,6398.62,Virement
1812,428,2026-05-20,6398.62,Especes
1813,429,2023-10-19,2555.83,Especes
1814,429,2024-04-18,2555.83,Cheque
1815,429,2024-10-18,2555.83,Virement
1816,429,2025-04-18,2555.83,Virement
1817,430,2025-07-07,12242.58,Virement
1818,430,2025-10-05,12242.58,Carte
1819,431,2022-08-01,26132.62,Carte
1820,431,2022-10-30,26132.62,Carte
1821,432,2025-08-17,32406.72,Cheque
1822,432,2025-11-15,32406.72,Especes
1823,433,2022-03-19,12563.68,Virement
1824,434,2025-03-23,55994.4,Especes
1825,435,2024-06-05,5253.36,Carte
1826,435,2024-09-04,5253.36,Especes
1827,435,2024-12-04,5253.36,Carte
1828,435,2025-03-05,5253.36,Virement
1829,436,2026-03-29,10338.09,Carte
1830,437,2023-08-17,28560.78,Cheque
1831,438,2024-03-20,21849.15,Carte
1832,439,2026-06-20,18849.35,Virement
1833,440,2022-01-23,10154.21,Especes
1834,440,2022-07-24,10154.21,Cheque
1835,440,2023-01-23,10154.21,Carte
1836,440,2023-07-24,10154.21,Cheque
1837,441,2025-01-05,19204.69,Virement
1838,441,2025-07-06,19204.69,Carte
1839,441,2026-01-05,19204.69,Especes
1840,441,2026-07-06,19204.69,Especes
1841,442,2023-03-10,10424.25,Cheque
1842,442,2023-06-09,10424.25,Especes
1843,442,2023-09-08,10424.25,Cheque
1844,442,2023-12-08,10424.25,Especes
1845,443,2023-03-29,30538.21,Virement
1846,444,2026-03-19,8939.23,Carte
1847,445,2023-05-29,5970.95,Virement
1848,445,2023-07-13,5970.95,Carte
1849,445,2023-08-27,5970.95,Carte
1850,445,2023-10-11,5970.95,Virement
1851,446,2022-09-20,8235.39,Especes
1852,446,2023-03-21,8235.39,Virement
1853,446,2023-09-20,8235.39,Cheque
1854,446,2024-03-20,8235.39,Carte
1855,447,2023-10-13,10083.72,Cheque
1856,447,2024-04-12,10083.72,Carte
1857,448,2025-03-04,17841.32,Virement
1858,449,2023-10-04,4196.23,Carte
1859,449,2023-10-19,4196.23,Carte
1860,449,2023-11-03,4196.23,Cheque
1861,449,2023-11-18,4196.23,Cheque
1862,449,2023-12-03,4196.23,Especes
1863,449,2023-12-18,4196.23,Especes
1864,449,2024-01-02,4196.23,Virement
1865,449,2024-01-17,4196.23,Especes
1866,449,2024-02-01,4196.23,Virement
1867,449,2024-02-16,4196.23,Especes
1868,449,2024-03-02,4196.23,Virement
1869,449,2024-03-17,4196.23,Especes
1870,450,2024-01-07,16892.65,Cheque
1871,450,2024-04-06,16892.65,Especes
1872,451,2024-01-05,49218.28,Virement
1873,452,2023-07-29,4592.36,Cheque
1874,452,2023-08-13,4592.36,Especes
1875,452,2023-08-28,4592.36,Carte
1876,452,2023-09-12,4592.36,Especes
1877,452,2023-09-27,4592.36,Carte
1878,452,2023-10-12,4592.36,Especes
1879,452,2023-10-27,4592.36,Cheque
1880,452,2023-11-11,4592.36,Virement
1881,452,2023-11-26,4592.36,Cheque
1882,452,2023-12-11,4592.36,Cheque
1883,452,2023-12-26,4592.36,Virement
1884,452,2024-01-10,4592.36,Virement
1885,453,2026-01-29,27572.37,Cheque
1886,453,2026-04-29,27572.37,Virement
1887,454,2026-04-25,8191.41,Especes
1888,455,2025-09-01,10487.28,Especes
1889,455,2025-10-16,10487.28,Carte
1890,455,2025-11-30,10487.28,Carte
1891,455,2026-01-14,10487.28,Cheque
1892,456,2022-10-02,2294.94,Virement
1893,456,2022-11-01,2294.94,Cheque
1894,456,2022-12-01,2294.94,Virement
1895,456,2023-01-01,2294.94,Virement
1896,456,2023-01-31,2294.94,Cheque
1897,456,2023-03-03,2294.94,Carte
1898,456,2023-04-02,2294.94,Virement
1899,456,2023-05-02,2294.94,Carte
1900,456,2023-06-02,2294.94,Cheque
1901,456,2023-07-02,2294.94,Especes
1902,456,2023-08-02,2294.94,Cheque
1903,456,2023-09-01,2294.94,Carte
1904,457,2025-09-19,26579.59,Carte
1905,457,2025-12-18,26579.59,Cheque
1906,458,2026-03-31,11790.01,Virement
1907,459,2026-02-16,21054.59,Virement
1908,460,2023-04-20,2988.45,Cheque
1909,460,2023-05-05,2988.45,Especes
1910,460,2023-05-20,2988.45,Virement
1911,460,2023-06-04,2988.45,Cheque
1912,460,2023-06-19,2988.45,Virement
1913,460,2023-07-04,2988.45,Especes
1914,460,2023-07-19,2988.45,Carte
1915,460,2023-08-03,2988.45,Especes
1916,460,2023-08-18,2988.45,Especes
1917,460,2023-09-02,2988.45,Carte
1918,460,2023-09-17,2988.45,Carte
1919,460,2023-10-02,2988.45,Carte
1920,461,2024-03-05,10531.64,Cheque
1921,461,2024-06-04,10531.64,Cheque
1922,461,2024-09-03,10531.64,Cheque
1923,461,2024-12-03,10531.64,Cheque
1924,462,2022-07-31,10973.86,Cheque
1925,462,2023-01-29,10973.86,Virement
1926,462,2023-07-31,10973.86,Virement
1927,462,2024-01-29,10973.86,Carte
1928,463,2025-03-31,14977.81,Carte
1929,463,2026-03-31,14977.81,Especes
1930,464,2024-11-24,2661.23,Cheque
1931,464,2024-12-24,2661.23,Especes
1932,464,2025-01-23,2661.23,Cheque
1933,464,2025-02-23,2661.23,Virement
1934,464,2025-03-25,2661.23,Especes
1935,464,2025-04-25,2661.23,Carte
1936,464,2025-05-25,2661.23,Virement
1937,464,2025-06-24,2661.23,Especes
1938,464,2025-07-25,2661.23,Cheque
1939,464,2025-08-24,2661.23,Especes
1940,464,2025-09-24,2661.23,Carte
1941,464,2025-10-24,2661.23,Cheque
1942,465,2026-08-01,6760.04,Especes
1943,466,2024-06-19,1184.15,Especes
1944,466,2024-07-04,1184.15,Virement
1945,466,2024-07-19,1184.15,Virement
1946,466,2024-08-03,1184.15,Carte
1947,466,2024-08-18,1184.15,Virement
1948,466,2024-09-02,1184.15,Cheque
1949,466,2024-09-17,1184.15,Especes
1950,466,2024-10-02,1184.15,Especes
1951,466,2024-10-17,1184.15,Carte
1952,466,2024-11-01,1184.15,Especes
1953,466,2024-11-16,1184.15,Especes
1954,466,2024-12-01,1184.15,Virement
1955,467,2023-01-18,17780.02,Especes
1956,468,2024-04-29,6861.73,Cheque
1957,468,2024-07-29,6861.73,Cheque
1958,468,2024-10-28,6861.73,Virement
1959,468,2025-01-27,6861.73,Virement
1960,469,2025-04-24,6369,Especes
1961,469,2025-06-08,6369,Carte
1962,469,2025-07-23,6369,Virement
1963,469,2025-09-06,6369,Especes
1964,470,2025-03-20,6175.24,Carte
1965,470,2026-03-20,6175.24,Virement
1966,471,2022-04-25,7486.51,Carte
1967,471,2022-07-24,7486.51,Carte
1968,472,2026-01-13,22389.26,Carte
1969,473,2025-05-27,6003.18,Carte
1970,473,2025-06-26,6003.18,Especes
1971,473,2025-07-26,6003.18,Virement
1972,473,2025-08-26,6003.18,Especes
1973,473,2025-09-25,6003.18,Cheque
1974,473,2025-10-26,6003.18,Cheque
1975,473,2025-11-25,6003.18,Virement
1976,473,2025-12-25,6003.18,Cheque
1977,473,2026-01-25,6003.18,Especes
1978,473,2026-02-24,6003.18,Carte
1979,473,2026-03-27,6003.18,Carte
1980,473,2026-04-26,6003.18,Cheque
1981,474,2026-06-16,2512.69,Cheque
1982,474,2026-08-15,2512.69,Especes
1983,475,2022-12-10,33995.69,Virement
1984,476,2023-04-16,8086.44,Carte
1985,476,2023-07-16,8086.44,Especes
1986,476,2023-10-15,8086.44,Carte
1987,476,2024-01-14,8086.44,Virement
1988,477,2026-08-20,56330.66,Especes
1989,478,2026-05-25,18824.9,Especes
1990,479,2025-05-20,7585.77,Cheque
1991,479,2025-11-18,7585.77,Carte
1992,479,2026-05-20,7585.77,Especes
1993,480,2024-12-05,42222.65,Cheque
1994,481,2026-07-02,29318,Especes
1995,482,2024-05-21,13226.66,Carte
1996,482,2024-08-19,13226.66,Carte
1997,483,2025-05-10,12151.32,Virement
1998,483,2026-05-10,12151.32,Cheque
1999,484,2025-03-29,10151.15,Virement
2000,484,2026-03-29,10151.15,Especes
2001,485,2024-04-17,1144.2,Virement
2002,485,2024-05-17,1144.2,Cheque
2003,485,2024-06-16,1144.2,Virement
2004,485,2024-07-17,1144.2,Cheque
2005,485,2024-08-16,1144.2,Especes
2006,485,2024-09-16,1144.2,Virement
2007,485,2024-10-16,1144.2,Virement
2008,485,2024-11-15,1144.2,Carte
2009,485,2024-12-16,1144.2,Virement
2010,485,2025-01-15,1144.2,Carte
2011,485,2025-02-15,1144.2,Cheque
2012,485,2025-03-17,1144.2,Carte
2013,486,2025-01-02,2480.29,Virement
2014,486,2025-02-01,2480.29,Virement
2015,486,2025-03-03,2480.29,Carte
2016,486,2025-04-03,2480.29,Cheque
2017,486,2025-05-03,2480.29,Especes
2018,486,2025-06-03,2480.29,Cheque
2019,486,2025-07-03,2480.29,Virement
2020,486,2025-08-02,2480.29,Especes
2021,486,2025-09-02,2480.29,Cheque
2022,486,2025-10-02,2480.29,Virement
2023,486,2025-11-02,2480.29,Especes
2024,486,2025-12-02,2480.29,Virement
2025,487,2024-04-26,7290.57,Cheque
